date,favorite_count,followers_count,friends_count,full_text,retweet_count,retweeted,screen_name,tweet_id,user_id,user_mentions
2019-06-15 18:06:32,0,13,243,@zomatocare Zomato chat is not responding from last 20 min https://t.co/PqmEXwzugT,0,False,saniln2008,1139957375794704384,282960881,['zomatocare']
2019-06-15 18:05:53,0,47,30,"@zomatocare Check fast, still no reply in app chat, give replacement or refund.",0,False,SouravJ58479138,1139957212841832448,804927170233638912,['zomatocare']
2019-06-15 18:05:17,0,13,243,@zomatocare Order No.1083429920.i called Restaurant and they said it's not their responsibility as it's Zomato rider.,0,False,saniln2008,1139957059879784448,282960881,['zomatocare']
2019-06-15 18:04:31,0,137,82,"@zomatocare @ZomatoIN Order id: 1678093214
Ordered 2 different sandwich both were same... Disposed one already. Its more like ab onion sandwich with heap of breads. https://t.co/8oJcvEMMa7",0,False,pratikahuja1,1139956867302486017,100677407,"['zomatocare', 'ZomatoIN']"
2019-06-15 18:03:50,0,13,98,@deepigoyal @zomatocare LoL stop testing drones and have a look on ongoing BAU support you guys provide.https://t.co/cZljAfpqm3,0,False,HemantDod,1139956696028078080,1049410111,"['deepigoyal', 'zomatocare']"
2019-06-15 18:03:33,0,4,29,@zomatocare @Zomato @Zomato please find the attached screenshot.order number is there only https://t.co/zez30RsOPy,0,False,Manisha22308126,1139956623609253888,1117396179879432193,"['zomatocare', 'Zomato', 'Zomato']"
2019-06-15 18:03:27,0,91,95,@Zomato @zomatocare @ZomatoIN anyone there to resolve my prblm ?,0,False,rish0409,1139956602033696768,2453266866,"['Zomato', 'zomatocare', 'ZomatoIN']"
2019-06-15 18:02:26,0,13,98,@deepigoyal @zomatocare https://t.co/cZljAfpqm3,0,False,HemantDod,1139956345212301312,1049410111,"['deepigoyal', 'zomatocare']"
2019-06-15 18:02:16,0,12024,42,@pratikahuja1 @ZomatoIN Hi Pratik! Regret to learn about your bad ordering experience with us. Please share the order ID so that we can get this checked on our end. ^SS,0,False,zomatocare,1139956300899475458,988362975617601536,"['pratikahuja1', 'ZomatoIN']"
2019-06-15 18:01:55,0,1060,3851,Surely get some service experts to train your team's @deepigoyal @ZomatoIN for such crap conversation and abdication of responsibility https://t.co/L9m98r4yjG https://t.co/sJ0CymREGa,0,False,prakashd,1139956215239204864,7127332,"['deepigoyal', 'ZomatoIN']"
2019-06-15 18:01:32,0,13,98,@itsmunishpuri @zomatocare Same with me @itsmunishpuri there support is useless. They are just here to make money. No attention towards customers satisfaction. No business values and unethical way to earn money from customers @Zomato @deepigoyal @Alok_Jain @pankajchaddah @mohitcharu please look into this.,0,False,HemantDod,1139956118434664448,1049410111,"['itsmunishpuri', 'zomatocare', 'itsmunishpuri']"
2019-06-15 18:01:28,2,139,180,Even after telling @Zomato @zomatocare About the problem nothing is being done till now. I think let's switch ro @SwiggyCares @swiggy_in Coz Atleast they respond in any problem.. Will be deleting this @Zomato Now.,0,False,rahulbhagat28,1139956100709490688,146960817,"['Zomato', 'zomatocare']"
2019-06-15 18:01:15,0,240,308,"RT @kassalv: Happy #FathersDay 
Can i know your offer for the 16 day of June 2019 ?

@myntra 
@ZomatoIN 
@foodpandaIndia 
@BOX8_in 
@domino…",0,False,sunil8885,1139956046653341696,815579248211525633,"['kassalv', 'myntra', 'ZomatoIN', 'foodpandaIndia', 'BOX8_in']"
2019-06-15 17:59:25,0,0,0,@zomatocare reply,0,False,Sahil25944619,1139955586101993472,1138155749866033157,['zomatocare']
2019-06-15 17:58:57,0,137,82,@zomatocare @ZomatoIN First issues with refunding zomato credits and now poor quality food delivered. Reported the same &amp; your customer service exec gives 36bucks as an apology and expects me to eat the food. I need my refund.,0,False,pratikahuja1,1139955469525479424,100677407,"['zomatocare', 'ZomatoIN']"
2019-06-15 17:58:25,0,49,87,@zomatocare @Zomato Thank you appreciate your response.,0,False,john_pkeek,1139955332065533959,141495096,"['zomatocare', 'Zomato']"
2019-06-15 17:57:29,0,13,98,@zomatocare @itsmunishpuri https://t.co/cZljAfpqm3,0,False,HemantDod,1139955100607062016,1049410111,"['zomatocare', 'itsmunishpuri']"
2019-06-15 17:56:19,0,25,2,@zomatocare My order from KFC Silchar was cancelled by the manager of the KFC without even informing me. What is this? Resolve this Asap,0,False,sgkdarwin,1139954805374242816,268727763,['zomatocare']
2019-06-15 17:54:26,0,40,220,@zomatocare what the hell is this? Neither ur chat section is working not ur customer care number which is present on Google. I have not received the order stating that ur no was not reachable? What about the money which I have paid to u cheaters?? Pfb screenshot for ur reference https://t.co/vtGDMVm5Qz,0,False,AhujaRidhi,1139954330486730752,978683131413827584,['zomatocare']
2019-06-15 17:53:18,0,1060,3851,And what audacity telling customer to go talk to someone else when the sale contract is with @ZomatoIN https://t.co/L9m98r4yjG,0,False,prakashd,1139954046792417281,7127332,['ZomatoIN']
2019-06-15 17:53:08,0,13,98,@Zomato @zomatocare @ZomatoIN @deepigoyal @Alok_Jain @pankajchaddah @mohitcharu multiple customers facing the same issue.Could you please stop cheating customer &amp; come up wit resolution for ths software glitch in your mobile app.Don't  just launch offer just for sake of launching https://t.co/9hHFHNNFg3,0,False,HemantDod,1139954005054906373,1049410111,"['Zomato', 'zomatocare', 'ZomatoIN', 'deepigoyal', 'Alok_Jain', 'pankajchaddah', 'mohitcharu']"
2019-06-15 17:52:38,0,47,30,"@zomatocare order no 1100847156, got incorrect ice creme, totally bad taste, need replacement or refund https://t.co/ueCw9tmwTq",0,False,SouravJ58479138,1139953879116742658,804927170233638912,['zomatocare']
2019-06-15 17:52:28,0,315,1940,@zomatocare my order was incomplete! SLOW RESPONSE ON YOUR SUPPORT CENTRE. WHAT IS GOING ON. you just lost a loyal customer Zomato.,0,False,guptesarvesh,1139953835152035841,976487293,['zomatocare']
2019-06-15 17:51:20,0,540,1746,Hopeless @ZomatoIN @Zomato @zomatocare order no 1081071824 it’s been one hour I haven’t received my order https://t.co/0wWygnqAnw,0,False,jaffery25,1139953548827824128,86494686,"['ZomatoIN', 'Zomato', 'zomatocare']"
2019-06-15 17:49:49,0,297,548,"RT @kassalv: Happy #FathersDay 
Can i know your offer for the 16 day of June 2019 ?

@myntra 
@ZomatoIN 
@foodpandaIndia 
@BOX8_in 
@domino…",0,False,Arvind_C,1139953169377587200,87702403,"['kassalv', 'myntra', 'ZomatoIN', 'foodpandaIndia', 'BOX8_in']"
2019-06-15 17:49:33,1,13,243,@zomatocare what is your policy for food spillage?I have been struggling to get response from Zomatoon my recent order today where spillage happened .,0,False,saniln2008,1139953102188998657,282960881,['zomatocare']
2019-06-15 17:49:20,0,42,153,"@ZomatoIN #1349057548.

 I Have ordered pizza (through paytm rs.463), delivery boy didn't call us, we called him but he was continuously busy in another call, after some time we saw him near our room than he picked the call and said order has been cancelled, https://t.co/Riq5BP1lTc",0,False,amitupreti434,1139953049172975616,2833598541,['ZomatoIN']
2019-06-15 17:48:59,0,1060,3851,@deepigoyal u can't seem to teach basics of customer service to ur organization. Washing hands of a sale done by @ZomatoIN and give pathetic response with waste of my time. 18 mins get first response n then nothing. https://t.co/HyeMqUdVHN,0,False,prakashd,1139952959884627968,7127332,['deepigoyal']
2019-06-15 17:48:37,0,15,13,@zomatocare @ZomatoIN @Zomato I have not received any refund yet .,0,False,firecruiseer,1139952868398514176,120110036,"['zomatocare', 'ZomatoIN', 'Zomato']"
2019-06-15 17:46:07,1,404,284,"@SaadASharif @zomatocare @ZomatoIN Not sure about the ""working"" part, still waiting for their response - hungry. Don't know if I should eat these nuggets. Because I'm sure someone else got (my) wings 😂 @zomatocare - #StillWaiting",0,False,MerajF,1139952238187536384,63812389,"['SaadASharif', 'zomatocare', 'ZomatoIN']"
2019-06-15 17:43:53,0,386,283,"@MerajF @zomatocare @ZomatoIN Not related, but Zomato works in Doha too 😜",0,False,SaadASharif,1139951676742361088,19867859,"['MerajF', 'zomatocare', 'ZomatoIN']"
2019-06-15 17:43:00,0,0,0,"RT @Sahil25944619: @zomatocare @Zomato @ZomatoIN Why u guys not replying me???
Not resolving my issue ..
Pls say.",0,False,Sahil25944619,1139951454981169152,1138155749866033157,"['Sahil25944619', 'zomatocare', 'Zomato', 'ZomatoIN']"
2019-06-15 17:42:55,0,0,0,"RT @Sahil25944619: @Zomato @ZomatoIN @zomatocare 
This is the support of zomato care..
Bull shit... looting their customers. https://t.co/z…",0,False,Sahil25944619,1139951432902168577,1138155749866033157,"['Sahil25944619', 'Zomato', 'ZomatoIN', 'zomatocare']"
2019-06-15 17:42:53,0,0,0,RT @Sahil25944619: @zomatocare @Zomato @ZomatoIN How much time more u guys will take to resolve it..im not mad over here..this is my first…,0,False,Sahil25944619,1139951426329665536,1138155749866033157,"['Sahil25944619', 'zomatocare', 'Zomato', 'ZomatoIN']"
2019-06-15 17:42:14,0,621,1153,@djshandilya @swiggy_in @SwiggyCares @ZomatoIN How can delivery be free when you paid ₹49 for it?,0,False,amit2648,1139951262164643840,102721045,"['djshandilya', 'swiggy_in', 'SwiggyCares', 'ZomatoIN']"
2019-06-15 17:40:09,1,57,206,"@ZomatoIN &amp; @swiggy_in you guys are doing great, you have created a lot of jobs in the name of food deliveries. Helping many families earn their living. Keep up the streak and the nature of giving what you get. I wish you all good luck, for the betterment of opportunities :)",0,False,vanasays,1139950738413514754,76597296,"['ZomatoIN', 'swiggy_in']"
2019-06-15 17:40:00,0,516,253,I reviewed Blue's Kitchen and rated it 5/5 on @ZomatoIN #LoveFood https://t.co/Z1xZXaWvD3,0,False,AmritaPai,1139950699507093504,61440417,['ZomatoIN']
2019-06-15 17:39:45,0,33,93,"@zomatocare @ZomatoIN @Zomato Blunder mistake by you people.. 
Showing Chicken Szechwan Noodles on vegetarian mark..!! 

What is this???
How one can believe in you?? The noodles are vegetarian or non vegetarian.
#poorzomato
#notozomato
#blunder
#zomatobanaglore https://t.co/kCN4fqky4t",0,False,lincoln_singh,1139950635560968192,3285223956,"['zomatocare', 'ZomatoIN', 'Zomato']"
2019-06-15 17:38:30,0,23,108,@zomatocare More than 2.5hour but can't get my order so refund my money .,0,False,arpit_tewari,1139950320438542337,781741740105490432,['zomatocare']
2019-06-15 17:38:22,0,445,287,@ZomatoIN @zomatocare https://t.co/JftaFYvdvy,0,False,rsrajdeepsingh,1139950287722967040,1851102890,"['ZomatoIN', 'zomatocare']"
2019-06-15 17:35:57,1,1,18,Well today i did the biggest mistake of my life by trusting @Zomato again. Ordered 2 orders from same restaurant the worst of all. Got aloo chokha of Dosa in place of aloo sabji. Never going to order again in @Zomato no help from @zomatocare also. Never order on Them the looters https://t.co/jMdgHbl4Z5,0,False,Ritwik08525440,1139949680853278720,1100841629764640768,['Zomato']
2019-06-15 17:30:31,0,11,36,@zomatocare And it will happen again wht is the benefit to share if u can’t change the trend.people like me willl waste their money or will come like me to share. Wastage of time. https://t.co/qhUo7sOL6t,0,False,akkibhardwaj9,1139948310737723392,768109604022648833,['zomatocare']
2019-06-15 17:30:15,0,185,301,@dopamine_surge @UberEats_IND @mirchagalib had a similar experience with @ZomatoIN a few days ago. Apparently all the food delivery apps are equally notorious when it comes to handling food for vegetarians and often deliver non veg when the order is explicitly vegetarain. No sense of accountability either.,0,False,DeeVenShe,1139948246208405504,333307913,"['dopamine_surge', 'UberEats_IND', 'mirchagalib', 'ZomatoIN']"
2019-06-15 17:30:01,0,445,287,"@zomatocare @Zomato @ZomatoIN Your chat service is such a waste
20 minutes and still no response 

Saying 1 minute since last 5 minutes",0,False,rsrajdeepsingh,1139948184921264128,1851102890,"['zomatocare', 'Zomato', 'ZomatoIN']"
2019-06-15 17:29:49,0,1060,3851,This @zomatocare @ZomatoIN  service https://t.co/ufw7ga68lx,0,False,prakashd,1139948134774108160,7127332,"['zomatocare', 'ZomatoIN']"
2019-06-15 17:29:39,0,0,3,Ye solve krdo @ZomatoIN https://t.co/DzgMG94eAG,0,False,Shubham86123146,1139948096140394496,1127608574778019840,['ZomatoIN']
2019-06-15 17:29:37,0,71,132,"@zomatocare @ZomatoIN Called up the restaurant and complained about the food, they have replaced it. Don’t expect you guys to come up with a solution for this or anything for that matter. Thanks for nothing either way @zomatocare @ZomatoIN @Zomato",0,False,emmanueljoo7,1139948084715126784,73040139,"['zomatocare', 'ZomatoIN']"
2019-06-15 17:29:03,0,423,395,"@zomatocare Now this is unbelievable for me, we asked the valet to get the parathas fresh and let the kebabs be as it is, he refused to deliver the order and calling us continuously to cancel the order from our side, now what to do it's already 11 pm @rashutandon1982 @ZomatoIN @Zomato",0,False,digitaldivyaseo,1139947943593533440,34882895,['zomatocare']
2019-06-15 17:28:28,0,55,163,@zomatocare Order ID 1347386349,0,False,g3_N_Menon,1139947796100866048,330135899,['zomatocare']
2019-06-15 17:26:39,0,9,108,@zomatocare @ZomatoIN @deepigoyal - complete fraud by zomato taken money but order not delivered. now customer case showing what we say is final we dont listen to customer. all the call recordings are avaialbel please me what to do @PMOIndia @rsprasad,0,False,kavitanagar70,1139947338439389184,899580113393602560,"['zomatocare', 'ZomatoIN', 'deepigoyal']"
2019-06-15 17:26:36,0,1,4,Whoah! That’s big. The @zomatocare  chat says that if the customer is non responsive after the hard work of restaurant and delivery guy... like seriously? Hard work? Isn’t the money coming from hard work as well?,0,False,baniyaputtar,1139947324539469824,846047495046221824,['zomatocare']
2019-06-15 17:26:34,0,60,141,"@ZomatoIN I place order. After 30mins your CC calls me and says order will be delayed by 20mins since it's raining. The after 30mins CC says, order will be cancelled I am sorry. What kind of professionalism is this?",0,False,abskswain,1139947316134023168,136766681,['ZomatoIN']
2019-06-15 17:25:29,0,500,146,"@Riyaz_mak @Zomato @zomatocare @deepigoyal Now as token of apologize 24 credits 🤦‍♂️
Bro @zomatocare keep it with you, hum @swiggy_in se paise laga kr order kr lenge.
Use that credit for yourself and if you are really apologising 'remove that resturant from zomato app'

Pathetic #product, #service and #customerservice https://t.co/dyzEDrMiP9",0,False,shubham_sunny,1139947044934569984,91663952,"['Riyaz_mak', 'Zomato', 'zomatocare', 'deepigoyal', 'zomatocare']"
2019-06-15 17:25:20,0,0,54,"I heard Twitter helps to reach ANYTHING and EVERYTHING!
 Well I wanted to reach out to @zomatocare @ZomatoIN @zomatocare 
Worst portal for food delivery ever!  Had a very bad experience with these in terms of food delivery and customer service.
Literally bad response! https://t.co/us4kiENOYG",1,False,NikhilDevadiga7,1139947007919841280,1139942447583133696,"['zomatocare', 'ZomatoIN']"
2019-06-15 17:25:09,0,149,111,"Hey @zomatocare had ordered a pizza, believe you just delivered an ingredient box. Can you look into it plz https://t.co/BuHPvFMaBS",0,False,kumarvishal,1139946961090383872,17804094,['zomatocare']
2019-06-15 17:25:05,0,1,115,Best part is no one is replying over chat and no one is picking up calls. @ZomatoIN @zomatocare @deepigoyal Worst Service,0,False,RiteshG80946065,1139946944933986305,950744163867271170,"['ZomatoIN', 'zomatocare', 'deepigoyal']"
2019-06-15 17:24:44,0,487,1229,"@zomatocare 3 times in 24 hours

pehli baar toh galti hoti hai
doosri baat chalo theek hai galti ho gayi 

but teesri baar aadat hoti hai",0,False,SnGRules,1139946857524686848,24745053,['zomatocare']
2019-06-15 17:24:06,0,0,3,"@ZomatoIN @zomatocare Order number 1335899752
Valet assign krvado 20 mins hogye 
Chat Support me koi sun ni rha",0,False,Shubham86123146,1139946696396308480,1127608574778019840,"['ZomatoIN', 'zomatocare']"
2019-06-15 17:23:42,0,4,66,"@zomatocare @ZomatoIN @Zomato kisko chutiya ban rhhe rho log baith kr.
Galat food bheja tha..
Resturant ne apni galti mani thi.
Lekin aaj 4 din ho gya..koi contact nii..refund bola ki zomato wallet me 24 se 48 hrs me mil.jayenge..
Avi 80 hrs ho gye kuchh nii mila..",0,False,juniorshalu,1139946595946909696,3017688036,"['zomatocare', 'ZomatoIN', 'Zomato']"
2019-06-15 17:23:09,0,2515,806,Cc @zomatocare Been waiting for almost 15 minutes for anyone to respond on chat.,0,False,rohitawasthi,1139946457350283264,18756471,['zomatocare']
2019-06-15 17:22:35,0,0,3,"@zomatocare Order I'd 1316142631. It was my birthday which got ruined , zomato reply were also 20-30 mins late",0,False,Kalpana70526064,1139946314332954625,1119289270986915841,['zomatocare']
2019-06-15 17:22:09,0,222,143,"RT @kassalv: Happy #FathersDay 
Can i know your offer for the 16 day of June 2019 ?

@myntra 
@ZomatoIN 
@foodpandaIndia 
@BOX8_in 
@domino…",0,False,socialhuman10,1139946206207987713,727063687823953920,"['kassalv', 'myntra', 'ZomatoIN', 'foodpandaIndia', 'BOX8_in']"
2019-06-15 17:21:05,0,21,144,@BurgerKing @Zomato @ZomatoIN @zomatocare i order through Zomato from Burger King but they delivered the wrong order and we don't eat eggs now tell me what I will do your support system not working (401 error) https://t.co/C6zO6tyLkC,0,False,Pratik1300,1139945937197867009,2575195772,"['BurgerKing', 'Zomato', 'ZomatoIN', 'zomatocare']"
2019-06-15 17:20:55,0,51,193,"@zomatocare unable to contact zomato customer support
Need help regarding order what to do?? https://t.co/D9338hR1fa",0,False,PareshManwani,1139945897775620097,158635518,['zomatocare']
2019-06-15 17:19:53,0,404,284,@zomatocare 1421048774,0,False,MerajF,1139945634893422592,63812389,['zomatocare']
2019-06-15 17:19:23,0,500,146,"@Riyaz_mak @Zomato @zomatocare So, Resturant accepts order than he informs #Zomato after 20mints about cancellation
So, suppose if Resturant doesn't inform you about cancellation @Zomato will never tell user that order gt cancelled and User will die of hunger.

Great product sir @deepigoyal ji 🙏. @zomatocare https://t.co/96fT7mBAAy",0,False,shubham_sunny,1139945510188404736,91663952,"['Riyaz_mak', 'Zomato', 'zomatocare']"
2019-06-15 17:19:14,0,36,18,@zomatocare Order id is 1356632779. But it does'nt help. You screwed up twice in a row and nothing can help with repeat failures. I dont sense an intent to improve,0,False,so_ranjan,1139945471982485509,3094744920,['zomatocare']
2019-06-15 17:19:03,0,12,313,"@zomatocare my order status shows delivered which is not delivered yet and delivery boy not picking up my phone call
Order ID 1190564865",0,False,jackyjain2,1139945426742734848,374988130,['zomatocare']
2019-06-15 17:17:23,0,1,115,@ZomatoIN worst service ever order 90 minutes not delivered yet @deepigoyal please improve your service.,0,False,RiteshG80946065,1139945006616027136,950744163867271170,"['ZomatoIN', 'deepigoyal']"
2019-06-15 17:17:23,0,1,115,@ZomatoIN worst service ever order 90 minutes not delivered yet @deepigoyal please improve your service.,0,False,RiteshG80946065,1139945006616027136,950744163867271170,"['ZomatoIN', 'deepigoyal']"
2019-06-15 17:16:49,0,423,395,"@zomatocare Its pathetic, have been chatting on support from last 10 mins, nobody is answering",0,False,digitaldivyaseo,1139944866194923520,34882895,['zomatocare']
2019-06-15 17:16:18,0,49,340,@zomatocare 1406658653 and 1117790445,0,False,gokul_lal,1139944735395573760,1307474276,['zomatocare']
2019-06-15 17:16:18,0,49,340,@zomatocare 1406658653 and 1117790445,0,False,gokul_lal,1139944735395573760,1307474276,['zomatocare']
2019-06-15 17:16:03,0,423,395,@zomatocare 1534340707,0,False,digitaldivyaseo,1139944673554735104,34882895,['zomatocare']
2019-06-15 17:15:17,0,12024,42,@baniyaputtar @ZomatoIN Thank you for sharing the details. We are forwarding this to our team and they will reach out to you ASAP. ~R.$,0,False,zomatocare,1139944480520282112,988362975617601536,"['baniyaputtar', 'ZomatoIN']"
2019-06-15 17:14:59,0,55,163,@ZomatoIN @Zomato this is how i get my pizza and noone cares to update through customer support!!! https://t.co/Jmgds7ctSg,0,False,g3_N_Menon,1139944404444041218,330135899,"['ZomatoIN', 'Zomato']"
2019-06-15 17:14:14,0,1,4,@zomatocare 1453649363 &lt; order is,0,False,baniyaputtar,1139944212391063552,846047495046221824,['zomatocare']
2019-06-15 17:13:46,0,487,1229,"@ZomatoIN @Zomato @zomatocare Order ID
1537487357...
3 times in 24 hours my order is late.. you charge for delivery but the delivery is delayed..

how can you go wrong on such different levels?",0,False,SnGRules,1139944095562866688,24745053,"['ZomatoIN', 'Zomato', 'zomatocare']"
2019-06-15 17:13:39,0,1,47,@Zomatocare @ZomatoIN When you solve my problem ? @zomatocare @ZomatoIN,0,False,Amir17093420,1139944065477140480,1019446842717683713,"['zomatocare', 'ZomatoIN', 'zomatocare', 'ZomatoIN']"
2019-06-15 17:13:37,0,7,57,@zomatocare @ZomatoIN Can you call me ? @zomatocare @ZomatoIN,0,False,Shubham56223610,1139944059252826112,914303612351688704,"['zomatocare', 'ZomatoIN', 'zomatocare', 'ZomatoIN']"
2019-06-15 17:13:31,0,423,395,"@zomatocare I have ordered a meal, called the restaurant after 40 mins of ordering and they told me order is ready from last 10 mins and no one has come to pick up the order. It's paid order, no valet is assigned it's almost 50 mins. #Zomato no option to cancel order as well.",0,False,digitaldivyaseo,1139944034707787776,34882895,['zomatocare']
2019-06-15 17:13:26,0,1,4,"@zomatocare @ZomatoIN What if the customer isn’t able to reach the valet? Are there penalties on that as well? If not, why so?",0,False,baniyaputtar,1139944013572689921,846047495046221824,"['zomatocare', 'ZomatoIN']"
2019-06-15 17:13:14,0,1,30,@zomatocare @Zomato @ZomatoIN Order No 1410952747,0,False,AshishT21280757,1139943964382060545,1134167260699025408,"['zomatocare', 'Zomato', 'ZomatoIN']"
2019-06-15 17:12:32,0,2,7,"@zomatocare Order no. is 1216239740
Do check it out and solve my issue",0,False,Saurabh13126838,1139943787143106560,875278271151300609,['zomatocare']
2019-06-15 17:12:27,0,98,366,@SwiggyCares What does this mean?? @zomatocare are u able to understand this English? https://t.co/ghy5nmTrMC,0,False,the_only_ashish,1139943764003188737,39016640,"['SwiggyCares', 'zomatocare']"
2019-06-15 17:10:24,0,1,4,"@zomatocare @ZomatoIN What happens to the cancelled order? If the customer wishes to pick it up from the restaurant after cancellation from valet, how does that work?",0,False,baniyaputtar,1139943251694088198,846047495046221824,"['zomatocare', 'ZomatoIN']"
2019-06-15 17:09:55,0,63,145,"hate @swiggy_in @SwiggyCares 
i hv purchased 49 rs free dlvry frm swiggy
 1 hr is still fine for less than 1 km delivery. but wen it takes aprox 2 hrs for delivery and u r alrdy in sleep mode,
dinner just takes a toss. order no.43688323072
  @ZomatoIN thanks for 15 mins delivery https://t.co/EIGrBQ0F2Y",0,False,djshandilya,1139943127395909633,79605658,"['swiggy_in', 'SwiggyCares']"
2019-06-15 17:09:13,1,404,284,"I ordered McWings and I get McNuggets. Ordered Large fries, got a half filled small fries. Tying to chat with @zomatocare and they are its nowhere to be found. And I'm typing this while finishing the fries bc I'm MAD HUNGRY!!! @ZomatoIN https://t.co/VzScG5qPC1",0,False,MerajF,1139942952690581504,63812389,[]
2019-06-15 17:09:07,1,10,201,"@shubham_sunny @Zomato @zomatocare Check, cheat and apologise that’s ZOMATO",0,False,Riyaz_mak,1139942928263110657,331743401,"['shubham_sunny', 'Zomato', 'zomatocare']"
2019-06-15 17:08:55,1,49,340,"Also, you want evidence for everything as a live photo!
How is it logical to keep holding the phone and food for hours until your chat team replies?
How can we report issues that cannot be explained with a pic?
What kind of logic is run by  your systems?  @Zomato @ZomatoIN",0,False,gokul_lal,1139942875045621760,1307474276,[]
2019-06-15 17:08:27,0,29,379,@zomatocare @ZomatoIN Does it take this long to get 2 orders checked ? Or even you don't want to respond like the CR's,0,False,KaranAg2012,1139942759555448832,862376243341258752,"['zomatocare', 'ZomatoIN']"
2019-06-15 17:08:19,0,1,4,@zomatocare @ZomatoIN Order number 1453649363,0,False,baniyaputtar,1139942726546235392,846047495046221824,"['zomatocare', 'ZomatoIN']"
2019-06-15 17:07:56,0,34,37,"@ZomatoIN ur support sucks to the core! Chat wait time forever 1 minute! Agent wait time forever xx minutes! How do we resolve our issues wid orders! Is dis the new definition of customer service!! We don’t order on ZOMATO to get frustrated, do we!!",0,False,abhijeit,1139942627195756544,100181771,['ZomatoIN']
2019-06-15 17:07:10,1,11,89,"@zomatocare need some one to look into order# 1676706427. Not sure if it's a human answering the chat or a chat not, but nothing makes sense",0,False,ArindamGupta,1139942436082315264,81577566,['zomatocare']
2019-06-15 17:07:07,0,12024,42,@baniyaputtar @ZomatoIN Hey there! Could you please help us with the order number so that we can look into this for you. *VS,0,False,zomatocare,1139942425193930752,988362975617601536,"['baniyaputtar', 'ZomatoIN']"
2019-06-15 17:06:32,0,7,57,@zomatocare @ZomatoIN Can you call me again?,0,False,Shubham56223610,1139942278565249029,914303612351688704,"['zomatocare', 'ZomatoIN']"
2019-06-15 17:05:49,1,695,1647,@rohitawasthi @ZomatoIN Oh wow. What a cluster f***! Guess the packaging needs to have seat belts for the pastries as well,0,False,Sid_dudheria,1139942095303483392,18605138,"['rohitawasthi', 'ZomatoIN']"
2019-06-15 17:05:34,0,34,113,@Zomato @zomatocare @ZomatoIN,0,False,AkanshaPriyada1,1139942035320758273,1059141884587630592,"['Zomato', 'zomatocare', 'ZomatoIN']"
2019-06-15 17:05:34,1,10,201,"@shubham_sunny @Zomato @zomatocare Don’t never pre-pay or u will be cheated, then they will apologise and rip u off, stop using it",0,False,Riyaz_mak,1139942032410140673,331743401,"['shubham_sunny', 'Zomato', 'zomatocare']"
2019-06-15 17:04:55,0,110,149,@ZomatoIN Mcd delivered same time and surprisingly i have ordered from zomato https://t.co/pb7dEFRmBL,0,False,ishankshatriya,1139941868240887810,86890641,['ZomatoIN']
2019-06-15 17:04:53,1,1,4,The @ZomatoIN valets now a days call only once before cancelling the order. Upon calling back they say that they have to do it because of completing targets. Defeats the whole purpose of ordering food online. @zomatocare I’m going to uninstall the app just like some my friends.,0,False,baniyaputtar,1139941861609504769,846047495046221824,['ZomatoIN']
2019-06-15 17:04:51,0,1,46,@zomatocare https://t.co/qzM9Af2Sa6,0,False,saraswatendra,1139941852193292289,566216702,['zomatocare']
2019-06-15 17:04:23,0,13345,253,RT @jemin_p: @mirchagalib @ZomatoIN Had similar with @swiggy_in,0,False,vinirish,1139941736732594176,132911028,"['jemin_p', 'mirchagalib', 'ZomatoIN', 'swiggy_in']"
2019-06-15 17:04:09,0,13345,253,RT @zomatocare: @mirchagalib @ZomatoIN Hi There! Apologies for the miss! Kindly share your order ID with us and we will get this checked fo…,0,False,vinirish,1139941675185377281,132911028,"['zomatocare', 'mirchagalib', 'ZomatoIN']"
2019-06-15 17:04:07,2,2515,806,"Hey @ZomatoIN, got this delivered. What to do? https://t.co/5Coj3ceqzn",0,False,rohitawasthi,1139941668134649856,18756471,['ZomatoIN']
2019-06-15 17:04:00,0,54,608,@deepigoyal @zomatocare @FeedingIndia But in bangalore u people serving rotten food to us. No human can eat that. And the customer service is so pathetic. https://t.co/FSkvDb8gtm,0,False,karthikgowda90,1139941637797208066,182010846,"['deepigoyal', 'zomatocare', 'FeedingIndia']"
2019-06-15 17:03:39,0,1,46,@zomatocare 1198766266,0,False,saraswatendra,1139941550190804992,566216702,['zomatocare']
2019-06-15 17:03:29,0,49,340,"@ZomatoIN how much a pain it is, to report missing items or bad food received!
We've to Wait indefinitely for your chat team to reply, when they reply no notification 🔔 or sounds and they just go away. Twice I've received wrong items and I'm not sure what to do?",0,False,gokul_lal,1139941507945779200,1307474276,['ZomatoIN']
2019-06-15 17:02:42,0,1,4,"The chat wait time for @ZomatoIN @zomatocare chat support shows 1 min even after 10 mins for wait. Please increase your support capacity guys, or show the right wait time to customers.",0,False,baniyaputtar,1139941312822562816,846047495046221824,"['ZomatoIN', 'zomatocare']"
2019-06-15 17:02:41,0,110,149,@ZomatoIN @zomatocare Not delivering food without any reason and not returning money while same time mcdonalds delivered my order via zomato https://t.co/agWG169G3j,0,False,ishankshatriya,1139941309232439297,86890641,"['ZomatoIN', 'zomatocare']"
2019-06-15 17:02:31,0,36,195,@zomatocare 1047914321 they say that they are doing a full refund now but I hate this I have guests over and this creates such a bad impression.,0,False,abhibaijal,1139941267545059329,861806926681821184,['zomatocare']
2019-06-15 17:02:25,0,54,608,@zomatocare Stop serving rotten food. #banzomato,0,False,karthikgowda90,1139941242102398976,182010846,['zomatocare']
